image_id,image_path,row_alignment_score,column_alignment_score,layout_structure_score,notes
img_505,data/diagrams/event_manager_class_diagram.png,0.8300,0.6800,0.6800,"Boxes mostly form several distinct horizontal rows with minor vertical jitter, while vertical alignment is less consistent with some staggered columns."
img_506,data/diagrams/eventhubUML.png,0.8200,0.6900,0.6900,Boxes generally form several clear rows with some vertical jitter and columns show less tight grouping with moderate horizontal offsets.
img_507,data/diagrams/examinationDomainDiagram.png,0.8500,0.7500,0.7500,Boxes mostly form several clean horizontal rows and vertical columns with some minor offsets and occasional jitter.
img_508,data/diagrams/facade-uml.png,0.8900,0.7400,0.7400,Boxes form mostly clean horizontal rows with minor vertical variation and generally clear but somewhat staggered columns.
img_509,data/diagrams/feedback_uml.png,0.8200,0.6900,0.6900,Boxes mostly form several horizontal rows with small vertical jitter but columns show more variability and staggered positions.
img_510,data/diagrams/filter_pattern_uml_diagram.jpg,0.8500,0.7500,0.7500,The boxes form several clear horizontal rows with minor vertical jitter and generally well-aligned columns though some column positions show modest stagger.
img_511,data/diagrams/flipbookUML.png,0.8800,0.7200,0.7200,Boxes form several clean horizontal rows with slight vertical jitter and moderately aligned columns with some horizontal offsets.
img_512,data/diagrams/gestureRecognitionClassDiagram.png,0.8500,0.6800,0.6800,Boxes form several clear horizontal rows but vertical columns are less well-defined with some noticeable offsets.
img_513,data/diagrams/glue-executors-diagram.png,0.8500,0.6800,0.6800,The boxes form mostly clear horizontal rows but the vertical alignment into columns is less precise with some staggered placements.
img_514,data/diagrams/gribload_class-diagram.png,0.8500,0.7200,0.7200,"Box centers mostly align well into distinct horizontal rows with minor vertical jitter, while columns show reasonable but less precise alignment."
img_515,data/diagrams/hijax_client_side_architecture.png,0.7500,0.5500,0.5500,Boxes form moderately clear rows but show weak column alignment with noticeable horizontal offsets.
img_516,data/diagrams/klasse diagram.png,0.8600,0.7500,0.7500,Most boxes form distinct horizontal rows with minor vertical jitter and fairly consistent vertical columns despite some slight horizontal offsets.
img_517,data/diagrams/klassediagram (2).png,0.8200,0.6800,0.6800,Boxes generally form clear horizontal rows but the vertical columns have more noticeable offsets and irregular spacing.
img_518,data/diagrams/klassediagram-2.png,0.8200,0.6800,0.6800,"The boxes form several clear horizontal rows with some vertical jitter, but column alignment is weaker due to staggered positions and irregular spacing."
img_519,data/diagrams/klassediagram.png,0.9200,0.8200,0.8200,Boxes form several clean horizontal rows with minor vertical jitter and mostly consistent vertical columns with some small offsets.
img_520,data/diagrams/klassediagram_ass2.png,0.7600,0.6500,0.6500,"Boxes mostly form several horizontal rows with some vertical jitter, but column alignment is less consistent with many boxes slightly staggered."
img_521,data/diagrams/lwpsix-classdiagram.png,0.8300,0.7200,0.7200,Boxes generally form several horizontal rows and vertical columns with some offsets and minor irregular spacing affecting perfect alignment.
img_522,data/diagrams/main_uml.png,0.7500,0.6500,0.6500,"Boxes generally align into several horizontal rows while vertical alignment is less consistent, resulting in a moderately structured layout."
img_523,data/diagrams/mancalaUMLagg.png,0.7600,0.6800,0.6800,"The diagram shows generally clear horizontal rows but column alignment is somewhat looser with some staggered boxes, resulting in a moderately structured layout."
img_524,data/diagrams/masterClassDiagram.jpg,0.8500,0.6800,0.6800,"Boxes form several clear horizontal rows with minor vertical jitter, but column alignment is looser and somewhat staggered."
img_525,data/diagrams/memorymoduledesign.png,0.8500,0.7000,0.7000,Boxes form several clear horizontal rows with minor vertical jitter and moderately aligned columns with some horizontal offsets.
img_526,data/diagrams/model-diagram.jpg,0.8200,0.6800,0.6800,"Boxes generally form clear horizontal rows with moderate vertical jitter, while vertical columns are less consistent and somewhat staggered."
img_527,data/diagrams/model_class_diagramm.png,0.8200,0.6800,0.6800,Boxes are well grouped into several clear horizontal rows but show moderate jitter and less consistency in vertical column alignment.
img_528,data/diagrams/module_branch_management_diagram.png,0.8500,0.7200,0.7200,Most boxes align into several clear horizontal rows with some minor vertical jitter and moderately consistent vertical columns despite some staggered placements.
img_529,data/diagrams/morsebuilder_uml.png,0.8700,0.7900,0.7900,Boxes align well into distinct horizontal rows and mostly consistent vertical columns with some minor offsets.
img_530,data/diagrams/moto_xna_class_diagram.png,0.8500,0.7500,0.7500,The boxes form several well-defined horizontal rows with minor vertical jitter and reasonably aligned columns with some noticeable offsets.
img_531,data/diagrams/neo_UML_French_workshop.png,0.7500,0.6200,0.6200,"Boxes mostly align into several rows with fair horizontal grouping, but column alignment is less consistent due to staggered positions."
img_532,data/diagrams/object diagram leertaak1.jpg,0.9200,0.8500,0.8500,"The box centers form very clear rows and columns with minimal vertical and horizontal jitter, creating a well-structured grid layout."
img_533,data/diagrams/operationCollectionClassDiagram-v1.1.jpg,0.8600,0.7200,0.7200,"Boxes form clear horizontal rows with minor vertical jitter and generally align into vertical columns, though some columns show slight stagger."
img_534,data/diagrams/organization-uml.png,0.7800,0.6500,0.6500,Boxes mostly form several horizontal rows with some vertical jitter and column alignment is less consistent with several offsets causing a moderately structured layout.
img_535,data/diagrams/osztalydiagramm.png,0.8600,0.6500,0.6500,"Boxes form several clear horizontal rows with minor vertical variation, but column alignment is less consistent with noticeable horizontal offsets."
img_536,data/diagrams/overall_architecture_app.jpg,0.8500,0.7000,0.7000,Boxes mostly form several clean horizontal rows but columns show more variation and slight staggered alignment.
img_537,data/diagrams/paper_uml.png,0.8500,0.7500,0.7500,Boxes form several clear rows and columns with some minor vertical and horizontal jitter but maintain an overall structured grid pattern.
img_538,data/diagrams/partial_class_diagram.png,0.7500,0.6800,0.6800,Boxes mostly fall into several horizontal rows with modest vertical jitter but column alignment is less consistent with some staggered positions.
img_539,data/diagrams/projectGemini_ClassDiagram.jpg,0.8200,0.6800,0.6800,Boxes generally form several clean horizontal rows with minor vertical jitter but columns are less consistently aligned with noticeable offsets.
img_540,data/diagrams/questions_class_diagram.png,0.6500,0.3500,0.3500,"The boxes show some grouping in horizontal positions but are poorly aligned vertically, resulting in weak overall grid structure."
img_541,data/diagrams/repoman-client_Class_Diagram_001.jpg,0.7500,0.6200,0.6200,The diagram shows generally clear horizontal rows but column alignment is less consistent with some staggered boxes.
img_542,data/diagrams/roguelike_basicclassdiagram.png,0.9200,0.7000,0.7000,"Boxes exhibit very clear row alignment with some visible but acceptable column jitter, resulting in a well-structured layout overall."
img_543,data/diagrams/sensor_class_diagram.png,0.8800,0.7200,0.7200,Boxes form several clear horizontal rows and mostly aligned vertical columns with some slight offsets.
img_544,data/diagrams/sensor_controller_class_diagram.png,0.7800,0.6400,0.6400,Boxes generally form clear horizontal rows but columns are less consistently aligned with more offsets and variation.
img_545,data/diagrams/serverDiagram.jpg,0.9500,0.6000,0.6000,"Boxes are very well aligned in clean horizontal rows but show less consistent vertical alignment in columns, resulting in a moderately structured overall layout."
img_546,data/diagrams/settler_uml.png,0.8500,0.6500,0.6500,Boxes align well into a few clean horizontal rows but have weaker and somewhat uneven vertical column alignment.
img_547,data/diagrams/sprites_uml.png,0.9100,0.7500,0.7500,"The boxes form very distinct horizontal rows with minimal vertical jitter, while vertical columns show some slight horizontal offsets and staggered positions."
img_548,data/diagrams/state-pattern-class-diagram.jpg,0.8500,0.6500,0.6500,Boxes are well aligned in several horizontal rows but have moderate horizontal offsets resulting in weaker column alignment.
img_549,data/diagrams/system_controller_class_diagram.png,0.8200,0.6800,0.6800,Boxes show strong row alignment with some vertical jitter and several columns are loosely grouped with moderate horizontal offsets.
img_550,data/diagrams/system_diagram.jpg,0.7500,0.6500,0.6500,"Boxes form several clear horizontal rows with some vertical jitter, but the columns are less consistently aligned with noticeable offsets and irregular spacing."
img_551,data/diagrams/tags-class-diagram.png,0.8500,0.6500,0.6500,Boxes are well aligned into distinct horizontal rows but show more irregularity and less tight grouping in vertical columns.
img_552,data/diagrams/testDiagram.jpg,0.8500,0.7500,0.7500,Most boxes form clear horizontal rows with minor jitter and generally align into several columns though some vertical offsets reduce overall neatness.
img_553,data/diagrams/uml-2-10c.png,0.8300,0.7500,0.7500,Boxes generally align well into several distinct horizontal rows and vertical columns with some minor vertical and horizontal offsets.
img_554,data/diagrams/uml-class.png,0.8500,0.7500,0.7500,Boxes generally form clear horizontal rows with minor vertical jitter and have decent vertical column alignment with some staggered placements.
img_555,data/diagrams/uml-diagram_1..png,0.8500,0.7500,0.7500,"The diagram shows good row alignment with slight vertical jitter and fairly clear columns, though some boxes are somewhat offset horizontally."
img_556,data/diagrams/uml-klassendiagramm.png,0.8200,0.6800,0.6800,"The boxes form several clear horizontal rows with minor vertical jitter, but column alignment is looser with some staggered positions, resulting in moderate overall layout structure."
img_557,data/diagrams/uml-questionnaires-faitEnTd.png,0.8800,0.7500,0.7500,The boxes form clear horizontal rows with minor vertical jitter and moderately consistent vertical columns with some horizontal offsets.
img_558,data/diagrams/uml22222.png,0.8700,0.6800,0.6800,"The boxes form mostly clear horizontal rows with minor jitter, but column alignment is less consistent with some staggered placements."
img_559,data/diagrams/uml2_1..jpg,0.7500,0.6500,0.6500,"Boxes show generally clear rows though some vertical offsets exist, with looser column alignment causing moderate irregularity in the overall grid."
img_560,data/diagrams/umlClassDiagram.jpg,0.8300,0.6800,0.6800,"Boxes form several clear horizontal rows with consistent vertical placement, but column alignment shows more variation and staggered positions."
img_561,data/diagrams/uml_1..jpg,0.9500,0.4500,0.4500,The boxes align very well horizontally in two clean rows but show weak vertical alignment with staggered columns.
img_562,data/diagrams/uml_102..png,0.8500,0.7500,0.7500,"Boxes cluster well into distinct horizontal rows with only minor jitter, while vertical column alignment is generally clear but slightly less precise."
img_563,data/diagrams/uml_106..png,0.8500,0.7200,0.7200,Boxes mostly form distinct horizontal rows and vertical columns with minor vertical and horizontal offsets causing moderate jitter.
img_564,data/diagrams/uml_112..png,0.7800,0.6700,0.6700,Boxes mostly form several loose horizontal rows with moderate vertical jitter and some staggered columns causing only moderate grid-like structure overall.
img_565,data/diagrams/uml_14..png,0.7700,0.6800,0.6800,"Boxes generally form clear horizontal rows with some vertical jitter, while vertical columns are less consistently aligned resulting in a moderately structured grid."
img_566,data/diagrams/uml_17. (2).png,0.8500,0.6800,0.6800,"The boxes form several distinct horizontal rows with minor vertical jitter, while columns are somewhat aligned but show noticeable staggering and irregular spacing."
img_567,data/diagrams/uml_17..png,0.7500,0.6800,0.6800,"Boxes form mostly clean rows with some vertical jitter and columns with moderate horizontal offsets, resulting in a generally structured but not tightly aligned layout."
img_568,data/diagrams/uml_19. (2).png,0.8100,0.7500,0.7500,Boxes generally align into several clean horizontal rows and vertical columns with some noticeable offsets and minor irregular spacing.
img_569,data/diagrams/uml_19..png,0.8500,0.7500,0.7500,"The boxes form several clear horizontal rows with small vertical jitter and mostly aligned vertical columns, though some minor offsets reduce the column alignment slightly."
img_570,data/diagrams/uml_2..png,0.8500,0.7500,0.7600,Boxes form several distinct horizontal rows with slight vertical scatter and moderately clean vertical columns with some horizontal jitter.
img_571,data/diagrams/uml_20..png,0.8500,0.7200,0.7200,"Boxes form a generally clear grid with well-defined rows and columns, though some boxes show noticeable offsets and uneven spacing."
img_572,data/diagrams/uml_27..png,0.8500,0.6500,0.6500,Boxes form clean horizontal rows but column alignment is less consistent with some staggered positions.
img_573,data/diagrams/uml_3..png,0.8800,0.7500,0.7500,Boxes generally form clean horizontal rows with minor vertical jitter and exhibit decent but less consistent vertical column alignment.
img_574,data/diagrams/uml_31..png,0.8500,0.7200,0.7200,"The boxes mostly form several clean horizontal rows and exhibit reasonably aligned columns, though some horizontal offsets and minor vertical jitter reduce the overall grid clarity."
img_575,data/diagrams/uml_4..png,0.8500,0.7500,0.7500,The boxes form several clean horizontal rows with minor vertical jitter and fairly clear vertical columns despite some noticeable offsets.
img_576,data/diagrams/uml_42..png,0.8200,0.6500,0.6500,"Boxes form fairly distinct horizontal rows with minor vertical jitter, but column alignment is weaker due to staggered positions."
img_577,data/diagrams/uml_45..jpg,0.8500,0.7000,0.7000,"Most boxes cluster well into a few horizontal rows with some minor vertical jitter, while column alignment is weaker and more dispersed."
img_578,data/diagrams/uml_46..png,0.7500,0.6800,0.6800,Boxes form several recognizable rows with some vertical jitter and columns show moderate alignment but several boxes are slightly offset or staggered.
img_579,data/diagrams/uml_47..png,0.7600,0.5800,0.5800,Boxes form several clear horizontal rows but show weaker and less consistent column alignment with noticeable horizontal offsets.
img_580,data/diagrams/uml_48..png,0.8500,0.6800,0.6800,"Boxes generally form several distinct horizontal rows but have looser, less consistent vertical column alignment with some noticeable horizontal offsets."
img_581,data/diagrams/uml_49..png,0.8700,0.7500,0.7500,Boxes form several clear rows with minor vertical jitter and generally aligned columns despite some offsets and irregular spacing.
img_582,data/diagrams/uml_5..png,0.7500,0.6500,0.6500,Boxes generally align into several horizontal rows with moderate jitter and some column alignment but with noticeable irregular spacing and offsets.
img_583,data/diagrams/uml_52..png,0.8700,0.6500,0.6500,"Boxes align well into several clear horizontal rows but show moderate irregularity in vertical column alignment, resulting in a generally structured but imperfect layout."
img_584,data/diagrams/uml_7..png,0.7500,0.6800,0.6800,Boxes mostly align into a small number of rows with modest vertical jitter and less consistent column alignment causing some staggered arrangement.
img_585,data/diagrams/uml_76..png,0.8500,0.7200,0.7200,Boxes mainly align into several distinct horizontal rows and vertical columns with some minor offsets and staggered placements.
img_586,data/diagrams/uml_77..png,0.8300,0.7200,0.7200,Boxes align well into a few clear horizontal rows and vertical columns with some minor offsets and spacing inconsistencies.
img_587,data/diagrams/uml_9..png,0.8500,0.7500,0.7500,The boxes form several clear horizontal rows with minor jitter and good but less precise column alignment leading to a reasonably structured grid.
img_588,data/diagrams/uml_class.jpg,0.8500,0.6800,0.6800,"The boxes show strong row alignment with minor vertical jitter but only moderate column alignment due to some staggered placement, resulting in a generally structured layout."
img_589,data/diagrams/uml_class_diagram_for_translat_113.png,0.9500,0.4000,0.4000,"The boxes form very clean rows but are not well aligned into columns, resulting in a weak overall grid structure."
img_590,data/diagrams/uml_class_diagram_for_translat_114.png,0.9500,0.9000,0.9000,"All three boxes are very well aligned in clear rows and columns with minimal positional variation, forming a strong grid layout."
img_591,data/diagrams/uml_class_diagram_for_translat_114_2..png,0.9000,0.3000,0.3000,"The boxes align well into two horizontal rows but do not form clear vertical columns, resulting in a weak overall layout structure."
img_592,data/diagrams/uml_class_diagram_for_translat_115.png,0.9500,0.9300,0.9300,"The boxes are very well aligned into distinct rows and columns with minimal positional variation, forming a clear grid structure."
img_593,data/diagrams/uml_class_diagram_for_translat_120.png,0.9500,0.5500,0.5500,"Boxes are almost perfectly aligned horizontally but show noticeable horizontal jitter, resulting in weak column alignment."
img_594,data/diagrams/uml_class_diagram_for_translat_120_2..png,0.6000,0.5000,0.5000,Boxes show some tendency to align in rows and columns but placement irregularities create a loose and uneven grid structure.
img_595,data/diagrams/uml_class_diagram_for_translat_123.png,0.9500,0.6000,0.6000,The boxes align excellently into rows but have only moderate column alignment due to scattered horizontal center positions.
img_596,data/diagrams/uml_class_diagram_for_translat_124.png,0.9500,0.6000,0.6000,"Boxes are very well aligned in rows but show noticeable horizontal offsets, resulting in a weaker column alignment."
img_597,data/diagrams/uml_class_diagram_for_translat_125.png,0.9500,0.9500,0.9500,"The two detected boxes align almost perfectly in both horizontal and vertical positions, forming a very clean and structured layout."
img_598,data/diagrams/uml_class_diagram_for_translat_126.png,1.0000,0.0000,0.0000,"There are only two boxes stacked vertically with perfect row alignment but no column alignment, resulting in a poor overall grid structure."
img_599,data/diagrams/uml_class_diagram_for_translat_129.png,0.9000,0.4000,0.4000,Boxes are well aligned horizontally forming clear rows but show poor vertical alignment with significant horizontal offset.
img_600,data/diagrams/uml_class_diagram_for_translat_130.png,0.9500,0.4200,0.4200,Boxes form very clear and tight horizontal rows but have weak and irregular vertical column alignment resulting in a limited grid structure.
img_601,data/diagrams/uml_class_diagram_for_translat_134.png,0.9500,0.9500,0.9500,"The two boxes align almost perfectly into a single clean row and a single column, showing an excellent grid structure."
img_602,data/diagrams/uml_class_diagram_for_translat_135.png,0.9200,0.8800,0.8800,Boxes are very well aligned into a few clean horizontal rows and vertical columns with minimal positional jitter.
img_603,data/diagrams/uml_class_diagram_for_translat_144.png,0.9300,0.8900,0.8900,Boxes are very well aligned into clean horizontal rows and vertical columns with minimal offsets.
img_604,data/diagrams/uml_class_diagram_for_translat_159.png,0.9500,0.1500,0.1500,"While the two detected boxes align very well vertically in a single row, their horizontal positions differ greatly, resulting in poor column alignment and overall layout structure."
img_605,data/diagrams/uml_class_diagram_for_translat_159_2..png,0.9200,0.3500,0.3500,"Boxes are well aligned into horizontal rows but show poor alignment vertically, resulting in an overall weak grid structure."
img_606,data/diagrams/uml_class_diagram_for_translat_162.png,0.9500,0.6000,0.6000,"Boxes form very clear horizontal rows but column alignment is loose with noticeable drifting, resulting in a moderate overall layout structure."
img_607,data/diagrams/uml_class_diagram_for_translat_163.png,0.9200,0.8800,0.8800,The boxes are well aligned into two distinct horizontal rows and one clear vertical column with minimal positional offsets.
img_608,data/diagrams/uml_class_diagram_for_translat_163_2..png,0.8500,0.7500,0.7500,The boxes form two distinct horizontal rows and one vertical column with some small jitter but overall good alignment.
img_609,data/diagrams/uml_class_diagram_for_translat_175.png,0.9500,0.9200,0.9200,The boxes align very well into distinct rows and columns forming a clear grid structure with minimal misalignment.
img_610,data/diagrams/uml_class_diagram_for_translat_176.png,0.8000,0.6500,0.6500,"Boxes align reasonably well into distinct rows but show noticeable horizontal offsets, leading to weaker column alignment."
img_611,data/diagrams/uml_class_diagram_for_translat_176_2..png,0.9000,0.8000,0.8000,"The boxes are well aligned into clean rows with some minor horizontal jitter across two main columns, forming a mostly grid-like layout."
img_612,data/diagrams/uml_class_diagram_for_translat_188_1..png,0.9000,0.7000,0.7000,"Boxes are well aligned in rows with only slight vertical variation, while column alignment is less tight with some horizontal offsets."
img_613,data/diagrams/uml_class_diagram_for_translat_197.png,0.9200,0.9000,0.9000,Boxes are very well aligned into distinct rows and columns forming a clear grid-like layout with minimal positional variance.
img_614,data/diagrams/uml_class_diagram_for_translat_197_2..png,0.9500,0.9200,0.9300,"The boxes are very well aligned into clean rows and columns with minimal positional offset, forming a strong grid structure."
img_615,data/diagrams/uml_class_diagram_for_translat_198.png,0.9500,0.5000,0.5000,The two boxes align well horizontally but poorly in vertical alignment as they do not form clear columns.
img_616,data/diagrams/uml_class_diagram_for_translat_198_2..png,0.1000,0.1000,0.1000,"The diagram contains only two detected boxes with no clear row or column alignment, resulting in a very unstructured layout."
img_617,data/diagrams/uml_class_diagram_for_translat_2.png,0.9500,0.0500,0.0500,"Boxes are well aligned in rows but show no clear column alignment, resulting in a poor overall layout structure."
img_618,data/diagrams/uml_class_diagram_for_translat_204.png,0.0000,0.0000,0.0000,"There are only two detected boxes with no meaningful alignment into rows or columns, resulting in a lack of structured layout."
img_619,data/diagrams/uml_class_diagram_for_translat_206.png,0.9500,0.2000,0.2000,"Boxes are well aligned in rows but poorly aligned in columns, resulting in a weak overall grid structure."
img_620,data/diagrams/uml_class_diagram_for_translat_206_2..png,0.9000,0.3000,0.3000,The boxes form very clear horizontal rows but show poor vertical column alignment with significant horizontal offset.
img_621,data/diagrams/uml_class_diagram_for_translat_209.png,0.9200,0.5500,0.5500,"Boxes form very clean horizontal rows with minimal vertical jitter but exhibit loose and uneven vertical column alignment, resulting in a generally row-structured but weakly column-aligned layout."
img_622,data/diagrams/uml_class_diagram_for_translat_210_1..png,0.3500,0.4000,0.3500,"With only two detected boxes, there is minimal opportunity for clear row or column alignment, resulting in a largely unstructured layout."
img_623,data/diagrams/uml_class_diagram_for_translat_227.png,0.7500,0.7000,0.7000,"Boxes generally follow a grid with recognizable rows and columns, although some noticeable offsets reduce overall neatness."
img_624,data/diagrams/uml_class_diagram_for_translat_228.png,0.0000,0.0000,0.0000,"There is only one detected box, so no row or column alignment can be assessed."
img_625,data/diagrams/uml_class_diagram_for_translat_229.png,0.9800,0.9500,0.9500,The diagram contains a well-organized grid structure with class boxes neatly aligned in clear rows and columns with minimal jitter.
img_626,data/diagrams/uml_class_diagram_for_translat_233.png,0.9500,0.6500,0.6500,Boxes form two very clean horizontal rows but are only loosely aligned into two columns with noticeable horizontal offsets.
img_627,data/diagrams/uml_class_diagram_for_translat_235.png,0.9200,0.9000,0.9000,"Boxes are very well aligned into distinct rows and columns, forming an almost perfect grid layout."
img_628,data/diagrams/uml_class_diagram_for_translat_236.png,0.8800,0.8300,0.8300,"The boxes are well aligned into distinct rows and columns with minimal offsets, forming a clear grid structure."
img_629,data/diagrams/uml_class_diagram_for_translat_236_2..png,0.9200,0.8800,0.8800,The boxes form almost perfect rows and columns with minimal jitter resulting in a very well-structured grid layout.
img_630,data/diagrams/uml_class_diagram_for_translat_244.png,0.9300,0.8900,0.8900,Boxes form very clear and tight horizontal rows and vertical columns with minimal offset or jitter.
img_631,data/diagrams/uml_class_diagram_for_translat_244_2..png,0.9500,0.9200,0.9300,"The boxes align very well into distinct, tight rows and columns forming an almost perfect grid structure."
img_632,data/diagrams/uml_class_diagram_for_translat_249.png,0.9500,0.1500,0.1500,"Boxes form very clean rows but show almost no alignment into columns, resulting in a poor overall grid structure."
img_633,data/diagrams/uml_class_diagram_for_translat_249_2..png,0.9500,0.1000,0.1000,"The diagram shows excellent alignment into a single row with significant horizontal dispersion, resulting in poor column alignment and overall layout structure."
img_634,data/diagrams/uml_class_diagram_for_translat_261.png,0.9500,0.3500,0.3500,"While the boxes form very clean horizontal rows with minimal vertical jitter, they show poor vertical column alignment, resulting in a weak overall grid structure."
img_635,data/diagrams/uml_class_diagram_for_translat_326.png,0.9200,0.9500,0.9200,"Boxes are very well aligned into clean horizontal rows and vertical columns with minimal jitter, forming a nearly perfect grid."
img_636,data/diagrams/uml_class_diagram_for_translat_5_2..png,0.9500,0.6000,0.6000,Boxes are well aligned in horizontal rows but show weak alignment vertically with many boxes staggered between columns.
img_637,data/diagrams/uml_class_diagram_for_translat_61_2..png,0.9500,0.3000,0.3000,"The boxes align very well horizontally into a single row but poorly align vertically, resulting in a weak overall grid structure."
img_638,data/diagrams/uml_class_diagram_for_translat_70 (2).png,0.9500,0.2500,0.2500,"The boxes form a very clear single horizontal row but do not align well into columns, resulting in a weak overall grid structure."
img_639,data/diagrams/uml_class_diagram_for_translat_70.png,0.9200,0.8800,0.8800,Boxes are very well aligned into distinct horizontal rows and vertical columns with minimal positional drift.
img_640,data/diagrams/uml_class_diagram_for_translat_70_2..png,0.5000,0.3000,0.3000,"The boxes are very limited in number and do not form distinct rows or columns, resulting in a mostly unstructured layout."
img_641,data/diagrams/uml_class_diagram_for_translat_88.png,0.7500,0.2000,0.2000,The boxes form a single clear horizontal band but show poor vertical alignment with only two boxes widely spaced in columns.
img_642,data/diagrams/uml_classes.png,0.8200,0.6900,0.6900,Boxes generally form several horizontal rows with small vertical jitter but column alignment is less consistent with noticeable offsets.
img_643,data/diagrams/uml_classes_base.png,0.8500,0.6500,0.6500,Boxes generally form distinct horizontal rows with small vertical jitter but column alignment is weaker due to staggered and uneven horizontal placements.
img_644,data/diagrams/uml_datenmodell_neu.png,0.8500,0.6800,0.6800,"The boxes form several clear horizontal rows with minor vertical jitter, but columns are less consistently aligned and somewhat staggered."
img_645,data/diagrams/uml_diagram.png,0.8500,0.6500,0.6500,Boxes form clear horizontal rows with minor vertical jitter but column alignment is weaker due to staggered positions.
img_646,data/diagrams/uml_diagram_entireViewSubsystem.png,0.8900,0.7400,0.7400,Boxes form mostly clean horizontal rows with small vertical jitter and fairly consistent vertical columns despite some minor horizontal offsets.
img_647,data/diagrams/uml_diagram_text_game.png,0.8200,0.6900,0.6900,"Boxes organize into clear horizontal rows with modest vertical jitter, while vertical alignment is somewhat less consistent due to staggered columns."
img_648,data/diagrams/uml_diference_cincetti.jpg,0.8600,0.7200,0.7200,Boxes form several well-defined horizontal rows with some vertical jitter and moderately clear vertical columns with noticeable offsets.
img_649,data/diagrams/uml_kaavio.png,0.7500,0.6500,0.6500,Boxes form generally clear horizontal rows but the vertical alignment of columns is less consistent with some noticeable offsets.
img_650,data/diagrams/uml_persistencia.jpg,0.8200,0.6500,0.6500,"Boxes exhibit clear row alignment but column alignment is less consistent, resulting in a moderately structured grid layout."
img_651,data/diagrams/uml_prject_and_issue.png,0.8500,0.6500,0.6500,"Boxes form clear horizontal rows with some vertical jitter, but column alignment is less consistent with noticeable staggered positions."
img_652,data/diagrams/umllll.png,0.8300,0.7600,0.7600,"The boxes form several distinct rows and columns with moderate alignment, though some vertical and horizontal offsets are visible."
img_653,data/diagrams/umlproto.png,0.8700,0.7500,0.7500,Boxes form clear rows with minor vertical jitter and generally aligned columns though with some horizontal offsets.
img_654,data/diagrams/usbdesign.png,0.8500,0.6500,0.6500,"Boxes generally form distinct horizontal rows with small vertical jitter but column alignment is weaker with several boxes between columns, resulting in a mixed overall layout."
img_655,data/diagrams/viewUML.png,0.8500,0.6800,0.6800,"Boxes form several clear horizontal rows with minor vertical jitter, but the column alignment is weaker with some staggered positions and uneven spacing."
img_656,data/diagrams/viewarchitecture.png,0.8800,0.6500,0.6500,"Boxes mostly align into distinct horizontal rows with minimal vertical jitter, but column alignment is more varied and less consistent."
img_657,data/diagrams/xtkUML_big_01.png,0.8500,0.7500,0.7500,Boxes generally form clear horizontal rows and vertical columns with some noticeable but minor offsets and uneven spacing.
